id,name,address,city,state,mode,lat,lng
edfcb88d-1292-45a0-81f3-5a52e597f101,Lily Dale Assembly,5 Melrose Park,Lily Dale,NY,both,42.3534,-79.327
92912fd9-6b5f-43e9-aabc-88dcc02da1e9,Calvary Cemetery,Upper Mary St,Little Falls,NY,sanctuary,43.0488,-74.857
ec33555e-f346-4991-8b64-cb99fad47410,Herkimer Home State Historic Site,200 NY-169,Little Falls,NY,both,43.0483794,-74.869643
037b3973-e451-49c6-a534-83e4af0e00ee,Moss Island,Moss Island Rd,Little Falls,NY,both,43.0394988,-74.8478259
94714331-7071-4d0b-a1a9-aa444e6f4e8f,Lockport Cave and Underground Boat Tour,5 Locks St,Lockport,NY,theophany,43.1701,-78.6917
80e48e46-ccdb-4bfc-9932-a4e6eb90e185,New York Pizzeria Third Floor — Tug Hill Annie Site,7552 S State St,Lowville,NY,theophany,43.7860039,-75.4913138
3198522f-a9d7-4e0f-962b-8bdc1a91ace8,Tug Hill Plateau Overlook,NY-177,Lowville,NY,both,43.792253,-75.5681739
07ba22b1-665d-422c-bb47-78c9e7322802,Whetstone Gulf State Park Gorge Trail,6065 West Road,Lowville,NY,both,43.7027207,-75.4597484
60aaaf4d-cba8-4958-b3b3-9e480b4816a0,Black River Canal Historic Corridor,Canal St,Lyons Falls,NY,both,43.6187,-75.3731
c56f099c-5ad8-41be-842f-84ca1a6164c8,Ganargua Creek Preserve,1260 Eddy Rd,Macedon,NY,sanctuary,43.066,-77.292
13ed3b18-5a59-4ba3-a4c0-17d38d1443f1,Spanky's Diner (near Pine Grove Cemetery),13 Morris St,Massena,NY,theophany,44.9278,-74.8919
f83e7ab6-443c-4191-8783-8f119eab1c1f,Jaquin's Pond Road,Jaquin's Pond Rd,Mayville,NY,theophany,42.2623,-79.4852
bf26d80d-92b3-4e83-bf39-b8096deed574,Albany Rural Cemetery,Cemetery Ave,Menands,NY,both,42.6974,-73.7302
678daf06-4c86-4ae4-823b-c4f1e72e4c47,St. John Cemetery,80-01 Metropolitan Ave,Middle Village,NY,theophany,40.7159,-73.8685
91275e3c-b609-48a6-931b-a0c56bd1746d,Vroman's Nose,Lower Blenheim Rd,Middleburgh,NY,both,42.5994,-74.3399
0b7925e8-b421-4cfd-960e-b87547079f62,Innisfree Garden,362 Tyrrel Road,Millbrook,NY,sanctuary,41.760463,-73.750144
976190a1-53c0-4a04-8589-4d9f2fd5968c,Fort Herkimer Church,575 NY-5S,Mohawk,NY,both,43.0133471,-75.0133659
bd11b2d0-4047-4586-878a-2d5e07e339ca,Camp Hero State Park (Montauk Project Site),50 South Fairview Ave,Montauk,NY,theophany,41.0483434,-71.93194
a003a913-1b7e-4f76-aa60-4365a1a617eb,Montauk Point Lighthouse,2000 Montauk Hwy,Montauk,NY,both,41.0331598,-71.9466724
30c2f03d-9926-4c9c-858f-f6bef9f2cba1,Mount Morris Dam Overlook,6103 Visitor Center Rd,Mount Morris,NY,both,42.7295,-77.8823
0c9f763c-897c-4536-b353-e4ad45681e4b,Genesee Country Village & Museum — Historic Village,1410 Flint Hill Rd,Mumford,NY,both,42.9937034,-77.8799406
47f882c5-2945-4412-abb4-b1def4aed255,Shanley Hotel,56 Main St,Napanoch,NY,theophany,41.7406084,-74.3737039
494ef039-66b3-4d7b-ac77-403e04d0af63,Palatine Church (Old Stone Fort area),145 Fort Keyser Rd,Nelliston,NY,sanctuary,42.9361,-74.6147
42f59bfd-eeef-49c9-a4a2-ea674f18229a,Neversink (Flooded Town Under Reservoir),Route 55,Neversink,NY,theophany,41.8237,-74.6421
d44ca17a-ebad-41af-8250-4b588ca6ecdc,Shaker Museum | Mount Lebanon,202 Shaker Road,New Lebanon,NY,sanctuary,42.456412,-73.381405
bef63c43-3a3a-421f-a78c-36c6153d3860,Historic Huguenot Street,81 Huguenot St,New Paltz,NY,both,41.751,-74.0903
ed8394f3-c456-4235-aeb6-e95885e8fc92,House of Death — 14 W 10th St,14 W 10th St,New York,NY,theophany,40.7336491,-73.9964675
e693bca6-e0b9-425f-a0a0-bf1ad3fec0a3,Merchant's House Museum,29 E 4th St,New York,NY,both,40.7276594,-73.9923423
ee34e032-4ee0-4ed5-842b-234b4d193d71,Morris-Jumel Mansion,65 Jumel Terrace,New York,NY,theophany,40.8349747,-73.938772
6837438d-5747-4f6b-9b40-85b9e1292b6f,St. Mark's Church in-the-Bowery,131 E 10th St,New York,NY,both,40.7303406,-73.9871159
150e1b06-f54a-4174-b2dc-7bbb3891d786,The Dakota Apartment Building,1 W 72nd St,New York,NY,theophany,40.776775,-73.9759107
329da7e3-6c34-4ca8-95ed-47208eea209b,Trinity Church Churchyard,75 Broadway,New York,NY,both,40.7078642,-74.0118559
8281e4e1-645c-4d5f-abf6-486bc7a01fc4,Washington Square Park,Washington Square N,New York,NY,theophany,40.7318185,-73.9977991
76e981bc-b938-4eec-a5f0-78b772889300,Connecticut Hill Cemetery,Connecticut Hill Rd,Newfield,NY,theophany,42.3798315,-76.6434401
69ca5a11-abc2-496e-b2d2-efb22516e1bf,Devil's Hole State Park,Niagara Scenic Pkwy,Niagara Falls,NY,both,43.0785985,-79.0204232
66a60577-e72e-4308-938d-6dc4aeff40da,Rapids Theatre,1711 Main St,Niagara Falls,NY,theophany,43.105154,-79.0525284
ff14fbbc-caf6-47bc-b214-1ac9e4da10c6,Red Coach Inn,2 Buffalo Ave,Niagara Falls,NY,theophany,43.0842486,-79.0630629
251ad67c-d89c-409e-bf47-1f47bff4f822,Northville Cemetery,Main St,Northville,NY,both,43.2275127,-74.172707
4f3e9531-5757-47a8-9e31-38188282429e,Mount Hope Cemetery,5697 State Highway 12,Norwich,NY,both,42.5178,-75.5253
998906f5-b54a-440b-8482-edd19ccbffd4,Marydell Faith & Life Center,640 N Midland Ave,Nyack,NY,sanctuary,41.1173688,-73.9194426
30fa486d-8da3-4a83-9c17-539968bf3960,Frederic Remington Art Museum,303 Washington St,Ogdensburg,NY,theophany,44.6985459,-75.4931823
c5479b67-cc49-4e76-8477-b607436389c1,Ogdensburg Public Library,312 Washington St,Ogdensburg,NY,theophany,44.6936,-75.4969
4b24cbe2-fdc1-4756-9876-bba4fc1900b3,Old Westbury Gardens,71 Old Westbury Rd,Old Westbury,NY,sanctuary,40.7737549,-73.5947381
b1cc48fe-b127-4b2e-a42d-ffc194fd48f9,Old Westbury NYIT — Paranormal Grounds,Northern Blvd,Old Westbury,NY,theophany,40.7849,-73.5876
c4c35881-5e4b-4882-b2a2-c8ee4bd3b00f,Wildwood Sanitarium,Sanitarium Rd,Olean,NY,theophany,42.081,-78.4296
63e2eb0c-d987-4854-bbd2-37e646ee9ff9,Oneida Community Mansion House,170 Kenwood Ave,Oneida,NY,both,43.0602775,-75.604633
8a9b7d57-239d-498c-aa07-7c5687e9f1ca,Owego Historic District,Front St,Owego,NY,both,42.1028,-76.2644
5def304a-dee2-4223-b437-3b0e98146e5a,Tioga County Historical Society Museum,110 Front St,Owego,NY,theophany,42.1044,-76.2614
979d55d2-9a47-40d8-9d6e-6d8e61f9839b,Palmyra Historical Museum,132 Market St,Palmyra,NY,theophany,43.063,-77.2336
98147bd3-b495-4c3d-8a62-c06df93ae449,Keuka Lake Outlet Trail,Seneca St,Penn Yan,NY,sanctuary,42.6608,-77.0539
e7120212-da10-40d4-9f08-9182db740929,Silver Lake Institute,848 Lake Shore Dr E,Perry,NY,sanctuary,42.715,-78.0402
b9505819-c433-4d1b-a610-a7b98285de1f,Abbey of the Genesee,3258 River Rd,Piffard,NY,sanctuary,42.8397,-77.8745
1ccb3599-6c1a-499d-90b4-1db0a329f054,Blue Cliff Monastery,3 Mindfulness Rd,Pine Bush,NY,sanctuary,41.617,-74.344
33f465c8-a861-43f3-9f45-7215d74b127d,Mount Saviour Benedictine Monastery,231 Monastery Rd,Pine City,NY,sanctuary,42.039,-76.9
6629dd79-7394-4863-990f-4d1e582356e7,Point Au Roche State Park,19 Camp Red Cloud Road,Plattsburgh,NY,sanctuary,44.77374,-73.37906
e89551ff-bf69-4610-ad64-ef8e66b9d60f,Rockefeller State Park Preserve,125 Phelps Way,Pleasantville,NY,sanctuary,41.1197,-73.8295
3d9d64b4-e539-4fd2-b1a4-3c01f46bccb1,Holcroft House (Clarkson University),8 Clarkson Ave,Potsdam,NY,theophany,44.6636318,-74.9941057
37dc90ac-629a-44b3-9973-7c6f832f1f68,Saratoga County Homestead (Old Sanatorium),Bills Rd,Providence,NY,theophany,43.112,-73.918
e84851bc-a0a1-4f30-a65e-e807b1cd9cae,The Great Camp Sagamore,Sagamore Rd,Raquette Lake,NY,both,43.7902445,-74.64446
b6bf522d-4d23-4fb6-94d3-30cccc3a37d5,Machpelah Cemetery,8230 Cypress Hills St,Ridgewood,NY,theophany,40.7023552,-73.8937548
f50374d7-604d-4f5c-a467-f52df29a0433,Auditorium Theatre,885 E Main St,Rochester,NY,theophany,43.1606096,-77.5885739
8063809c-077b-4727-be18-53e921522e66,Durand Eastman Park — White Lady's Road,Lakeshore Blvd,Rochester,NY,theophany,43.2284,-77.5541
da5b7366-dad5-469b-ac7e-19dfef4806be,George Eastman Museum,900 East Ave,Rochester,NY,theophany,43.1531296,-77.5798264
f12f665b-1be4-46df-8cad-b929a9dc92d9,Holy Sepulchre Cemetery,2461 Lake Ave,Rochester,NY,both,43.2131306,-77.6308188
14ff20db-8080-464b-86d3-0edefcc1330b,Mount Hope Cemetery,1133 Mt Hope Ave,Rochester,NY,both,43.1279834,-77.6162624
4438b0e0-e9fd-4120-bafc-42acb267b1de,Widow Susan Road,Widow Susan Rd,Root,NY,theophany,42.9023,-74.521
af290909-64c8-4b1b-bfff-01ee1d22236f,Widow Jane Mine (Snyder Estate),668 Route 213,Rosendale,NY,theophany,41.845,-74.076
260683fd-047b-4af2-bd58-1a16f7ea5979,Cedarmere — William Cullen Bryant Estate,Bryant Ave,Roslyn Harbor,NY,both,40.8163702,-73.6439637
733aa334-a36d-4a78-9b3c-1c8bcd29beeb,Nassau County Museum of Art (Frick Estate Grounds),1 Museum Dr,Roslyn Harbor,NY,sanctuary,40.8096303,-73.6427417
1c168c9a-5ed0-4d46-9913-5f1b492a937e,Sackets Harbor Battlefield,504 W Main St,Sackets Harbor,NY,both,43.9497038,-76.1243569
9c5d67dc-ba2e-4061-9e24-c91a7d883030,Fort Klock Historic Restoration,7214 NY-5,Saint Johnsville,NY,both,42.9868455,-74.6491889
6a4a194c-0bac-4a64-a2a5-7741a047605a,Allegany State Park — Ga'hai Hill (Witches Walk),2373 ASP Route 1 Suite 3,Salamanca,NY,theophany,42.0607,-78.7619
fd377e83-b9ca-444a-ac44-55b6361a892d,Allegany State Park — Red House Area,2373 ASP Route 1,Salamanca,NY,both,42.0747,-78.7571
6358c9ba-e43f-41db-9b97-94cfc756b437,Seneca-Iroquois National Museum,814 Broad St,Salamanca,NY,sanctuary,42.1573,-78.7221
814c173d-3313-4644-9e93-38d579904ce7,Harrietstown Cemetery,Old Military Rd,Saranac Lake,NY,both,44.3326613,-74.126319
7219e1b8-4826-4f34-a72e-95188b8922e8,Lake Flower Overlook,Lake Flower Ave,Saranac Lake,NY,sanctuary,44.3147517,-74.1194826
2e5fea12-56ca-40e8-af3c-b49821966d76,Saranac Laboratory Museum,89 Church St,Saranac Lake,NY,both,44.3268362,-74.1294487
aec9ecab-a2c1-42d1-a130-4be8887aa202,St. Bernard's Church,27 St Bernard St,Saranac Lake,NY,sanctuary,44.325884,-74.129425
55fe66b5-4046-439a-b454-a52cb158d0b3,Batcheller Mansion Inn,20 Circular St,Saratoga Springs,NY,theophany,43.0751628,-73.7854303
5189e653-9de2-40f0-bdae-e8812fd681e9,Canfield Casino / Saratoga Springs History Museum,1 E Congress St,Saratoga Springs,NY,theophany,43.0784489,-73.784076
8e3420e0-a718-4aa0-80ab-7b4241b5a908,Greenridge Cemetery,Greenridge Ave,Saratoga Springs,NY,both,43.0667,-73.7803
444bcd50-efc5-4527-8be9-3a01b719a529,The Adelphi Hotel,365 Broadway,Saratoga Springs,NY,theophany,43.0843,-73.7859
6029d216-e9ac-4bae-becd-56f937c31f8c,Jackson's Garden at Union College,807 Union St,Schenectady,NY,both,42.8176,-73.9288
9493519b-0592-4892-9a1b-c749eef5fff1,Stockade Historic District,Front St,Schenectady,NY,theophany,42.8172,-73.9408
d3e5abfa-96eb-44b6-9b98-e25d63c70168,Vale Cemetery,907 State St,Schenectady,NY,theophany,42.811,-73.9357
af74c011-5cbd-4040-8831-925489c13c56,Van Dyck Lounge,237 Union St,Schenectady,NY,theophany,42.8162,-73.9393
ccb4b34e-7d1d-4e71-b0f4-bb92415cc780,Old Stone Fort Museum,145 Fort Rd,Schoharie,NY,both,42.6659,-74.3076
028b9893-1b0f-4917-b984-01c28608406c,Gould Hotel,108 Fall St,Seneca Falls,NY,theophany,42.9108024,-76.7989681
a3c5d01c-f8e8-4e42-8b76-64aaa734cc56,Seneca Falls Historical Society (Becker Mansion),55 Cayuga St,Seneca Falls,NY,both,42.9151805,-76.7948986
e61d3d5b-75d0-471f-bff8-bccfe61968f0,Rogers Environmental Education Center,2721 State Highway 80,Sherburne,NY,sanctuary,42.682731,-75.513782
3ea761c8-10d3-44f7-8739-3155830e24d7,Sleepy Hollow Cemetery,540 N Broadway,Sleepy Hollow,NY,both,41.097,-73.8616
32a8db17-0768-4ddb-aae5-e2e882b63091,Sodus Point Lighthouse,7606 N Ontario St,Sodus Point,NY,both,43.2738,-76.986
54b22fb6-fa14-439b-bad4-9f8bedc2e4ae,Southampton History Museum — Rogers Mansion & Halsey House,17 Meeting House Ln,Southampton,NY,theophany,40.8842,-72.3902
bb9c40ac-3e28-4491-a764-ffb891cd1cc0,Grace Methodist Church Complex,2895 NY-8,Speculator,NY,sanctuary,43.5007611,-74.3655206
4e458fce-5def-4eb2-8d45-4dc6bc18459e,Speculator Shoreline Pavilion,2834 NY-30,Speculator,NY,sanctuary,43.495398,-74.358586
d72bfac5-fb80-43da-84f3-bda790730793,Ithaca Zen Center,56 Lieb Rd,Spencer,NY,sanctuary,42.218,-76.501
cd41209d-8fec-442e-8826-c7ecad3504ee,Springwater Center for Meditative Inquiry,7179 Mill St,Springwater,NY,sanctuary,42.6399338,-77.6144782
01065d04-14f1-4d3d-a8aa-43708292c4ce,St. Bonaventure University Chapel,3261 W State Rd,St. Bonaventure,NY,sanctuary,42.0832,-78.4745
a1120377-7552-445f-9240-ff6663d6117c,Stafford Pond Edge,8873 Morganville Rd,Stafford,NY,sanctuary,42.9858975,-78.0709782
9c0f759f-7301-4e09-bb61-d44857d6fb08,Church of St. Andrew,40 Old Mill Rd,Staten Island,NY,both,40.5728766,-74.1479392
02becb09-fd4e-4a55-a46e-1b2bdcb55fb1,Historic Richmond Town,441 Clarke Ave,Staten Island,NY,theophany,40.5711826,-74.145879
12b804b0-2b03-4178-9ef8-36457e3d9fbd,Moravian Cemetery,2205 Richmond Rd,Staten Island,NY,sanctuary,40.5799827,-74.1141348
4872912d-4a2c-4be6-b90b-4cbf7571f89a,Seaview Hospital and Health Center,460 Brielle Ave,Staten Island,NY,theophany,40.5927021,-74.1317592
35c1e200-dafa-46c1-997d-c5685b58de73,Snug Harbor Cultural Center & Botanical Garden,1000 Richmond Terrace,Staten Island,NY,both,40.6418756,-74.1019417
dfc9bad1-6eb9-47a3-ac81-72f8a17b0776,Saratoga National Historical Park (Battlefield),648 Route 32,Stillwater,NY,both,43.0036,-73.6392
2859608b-3aa6-4d9e-a867-0caf666540e2,Country House Restaurant (Stony Brook),1175 Route 25A,Stony Brook,NY,theophany,40.9373123,-73.1101385
e9e4112a-8d99-4a56-9b45-f85ac9472082,Stony Point Battlefield State Historic Site,44 Battlefield Rd,Stony Point,NY,both,41.2418228,-73.9748438
71f92932-a86b-4128-8c09-0ddbbbb323dd,Mountain Top Arboretum,4 Maude Adams Rd,Tannersville,NY,sanctuary,42.2221497,-74.1346889
e5f928e3-8406-4472-85ba-06133804c9e7,Old Dutch Church of Sleepy Hollow,42 N Broadway,Tarrytown,NY,both,41.0905,-73.8617
65f34d3a-1935-4b45-840c-7bb20306ca0f,RPI West Hall (Old Troy Hospital),110 8th St,Troy,NY,theophany,42.7295,-73.6784
6c804fc4-19fd-448a-b9b5-ffa5c131be90,Taughannock Falls State Park,2221 Taughannock Park Rd,Trumansburg,NY,both,42.5452,-76.6092
0ea0ddff-946e-451b-9eda-b7c1228c2240,Cayuga Lake Shores / Union Springs Waterfront,NY-90,Union Springs,NY,sanctuary,42.8413,-76.6933
69c6e525-3890-4751-82aa-6a4c174e8852,Light on the Hill Retreat Center,Van Etten Rd,Van Etten,NY,sanctuary,42.193,-76.531
df7ca3a9-f17b-40e2-915c-557a491ef4ed,The Uplands Center,2641 Dunk Hill Road,Walton,NY,sanctuary,42.224705,-75.105827
58acda0d-c611-44c4-9a77-632038830b46,Waterloo Library and Terwilliger Hall,31 E Williams St,Waterloo,NY,theophany,42.9037,-76.8648
3d4e1af9-b0f9-4fff-a2bd-be158a0e99a9,Holy Family Church,129 Winthrop St,Watertown,NY,sanctuary,43.9719085,-75.9032521
e25bf679-1e1f-48b8-b118-af614536427a,Sci-Tech District Stone Block,154 Stone St,Watertown,NY,both,43.974371,-75.9131857
bbf137b2-2580-44d1-8f1e-e9c5eacac021,Thompson Park,1 Thompson Park,Watertown,NY,sanctuary,43.9588396,-75.8869452
a36cdf2e-8772-4f6d-a404-e1c4c4eb590e,Watkins Glen State Park Gorge Trail,N Franklin St,Watkins Glen,NY,both,42.3767733,-76.8714222
5967a8c5-8d85-476d-84dc-7c510503b888,Skene Manor,8 Potter Terrace,Whitehall,NY,both,43.5558,-73.3992
a142ac35-38d9-4460-a4a6-4c3d8d5ddf4f,Willard Asylum for the Chronic Insane,7116 County Road 128,Willard,NY,theophany,42.6801758,-76.8664624
468c5baa-0049-42fb-aaa4-828e53040cd3,High Falls Gorge,4761 NY-86,Wilmington,NY,both,44.3475438,-73.8768586
d984929e-5dc7-45d7-9cb5-0d0651862da7,Karma Triyana Dharmachakra Tibetan Buddhist Monastery,335 Mead Mountain Rd,Woodstock,NY,sanctuary,42.056,-74.122
4360b4c3-449a-4a4d-aa94-68412b21b157,Overlook Mountain House Ruins,Mead Mountain Rd,Woodstock,NY,both,42.063,-74.117
f28380f2-e59d-482c-8b3b-a096121cf34a,Old Fort Niagara,102 Morrow Plaza,Youngstown,NY,theophany,43.2632,-79.0619
d9fdd033-ec14-4406-9c77-fb1ade96f208,Resurrection Cemetery,547 N Krocks Rd,Allentown,PA,both,40.5682273,-75.5655016
d3b16d0b-caa1-4d18-bb20-064aabba4f8e,Alvira Ghost Town,"Off PA-44, Allenwood area",Allenwood,PA,theophany,41.0994,-76.9482
8f0ccf0f-643a-4bcc-86fb-985b365567e7,Mary Capp Green Hall (LVC),101 N College Ave,Annville,PA,both,40.3309132,-76.5139282
f8ba2b7d-cf09-4717-be41-c830c1417add,Colton Point State Park Overlook,Colton Point Road,Ansonia,PA,both,41.7454823,-77.4337624
609caf8f-42d9-4e28-a715-60f2e3a01517,"King Wi-daagh Memorial Site — Lochabar, Nippenose Valley",Antes Creek Rd vicinity,Antes Fort,PA,theophany,41.1806,-77.1453
c5d5028f-6aa4-4da6-8215-1cdb3437d304,Ashland Mothers' Memorial,Chestnut St,Ashland,PA,sanctuary,40.7827534,-76.3431632
86dd7bf4-965f-4283-828e-2a755bd13aa5,Austin Dam Memorial Park,PA-872,Austin,PA,theophany,41.6216914,-78.0813817
3ff6395d-17bc-4abb-9866-3b95fd510721,Sinnemahoning Overlook,4843 Park Road,Austin,PA,both,41.4734,-78.0565
f8e84ab1-e8dd-405e-b0e9-33b23f70ee81,Bethel Church and Cemetery – Shades of Death Road,Bethel Ridge Road at Shades of Death Road,Avella,PA,theophany,40.2891,-80.4355
da1a3466-d250-4cba-9c9e-54b3f7f18fc0,Meadowcroft Rockshelter and Historic Village,401 Meadowcroft Road,Avella,PA,both,40.28119,-80.4686683
7d2ed11c-61c0-44c6-8e82-05c52a9adbd1,Shades of Death Road,Shades of Death Road (between Bethel Ridge Rd and Cole School Rd),Avella,PA,theophany,40.2847,-80.4322
4db41aa0-fbf2-47fb-ab2d-880b8950cb88,Haldeman Mansion,230 Locust Grove Rd,Bainbridge,PA,theophany,40.0911,-76.6669
38a10669-a6c7-409b-8247-a38ad99826bc,Big Valley (Kishacoquillas Valley) — Old Order Amish Settlement,"Belleville area, PA-655",Belleville,PA,sanctuary,40.591,-77.722
ad844114-20f4-466b-9671-4031aa2bc2bd,Shades of Death Road — Near Monroe County Border,Shades of Death Rd (Warren County NJ border area),Belvidere area,PA,theophany,40.9285,-75.079
e5ba8813-58c1-4418-9b56-42344ef5dc12,Elk Country Visitor Center,134 Homestead Dr,Benezette,PA,sanctuary,41.3232525,-78.3678854
f76efc70-d178-4bce-947d-445212eefb22,Ricketts Glen (Lower Falls),695 State Route 487,Benton,PA,both,41.3001,-76.2711
2935c367-aab7-4384-8dad-06ed5c4f083d,Ricketts Glen State Park – Falls Trail,"Ricketts Glen State Park, PA Route 487",Benton,PA,both,41.3201,-76.2785
2308b79a-84ce-4b44-b788-438f17912d3b,1758 Moravian Sun Inn,564 Main St,Bethlehem,PA,theophany,40.6219223,-75.3817335
3fe101b2-0f55-4fc6-81b2-807157ab0ca0,Burnside Plantation,1461 Schoenersville Rd,Bethlehem,PA,both,40.6311495,-75.3892559
8df2eca0-2194-40aa-a4ad-59fd6c7f7cf8,Central Moravian Church,73 W Church St,Bethlehem,PA,both,40.6190393,-75.3816363
5a48d3f1-72ba-4363-a252-90f6caf28284,Central Moravian Church — Old Chapel & God's Acre,73 W Church St,Bethlehem,PA,both,40.6203,-75.3773
44ae6a28-9f19-4c00-a673-c884e9081daf,God’s Acre (Moravian Cemetery),W Church St,Bethlehem,PA,both,40.6201601,-75.3795638
82e92162-6084-40b8-b6f7-ff750bcaceb9,Historic Hotel Bethlehem,437 Main St,Bethlehem,PA,theophany,40.6201695,-75.3824373
49217fc3-0487-4525-8380-2f4f981afa3f,Moravian Museum of Bethlehem — Gemeinhaus,66 W Church St,Bethlehem,PA,sanctuary,40.6199,-75.3771
be05c988-0a6f-4353-a868-e96f0bd5cd99,The Sayre Mansion,250 Wyandotte St,Bethlehem,PA,theophany,40.6121251,-75.3844551
cc8cd22f-aa5e-47fc-9ba5-d2cb4a0f64c3,Monterey Pass Battlefield,14325 Buchanan Trail E,Blue Ridge Summit,PA,both,39.7301775,-77.4624889
a22c6ad3-c7ae-4e22-97b6-a482eda5e231,Allegheny National Forest — Bradford Ranger District,"Bradford Ranger Station, 29 Forest Service Dr",Bradford,PA,sanctuary,41.9437,-78.743
3c91f04a-39e5-48e7-b581-1d075bfb81f1,Marilla Reservoir & Bridges Trail,"Marilla Rd, near Foster Brook",Bradford,PA,sanctuary,41.968,-78.7192
d688f5bd-e504-41a7-b6ec-de5c29fd138c,Brookville Historic District,Main St,Brookville,PA,both,41.1602221,-79.0770747
66472c05-23a4-41c7-9f1c-eb14c0b64371,Jefferson County History Center,172 Main St,Brookville,PA,both,41.1605291,-79.0788925
50081e21-eac9-4547-aac4-121fcd6bef9a,Scripture Rocks Heritage Park,560 PA-28,Brookville,PA,both,41.1586795,-79.0986121
bd9d7a44-97ed-4330-8e99-3f078bc18665,Nemacolin Castle,136 Front St,Brownsville,PA,both,40.0225727,-79.8837352
56140a40-d441-4ec0-9142-bab9bb4a4749,Bryn Mawr College — Merion Hall,101 N Merion Ave,Bryn Mawr,PA,theophany,40.0231539,-75.3203267
518988be-5822-4ff5-b644-bc952b04f1fe,Hansell Road,Hansell Rd,Buckingham,PA,theophany,40.3484827,-75.0859879
85d19921-3764-4767-b4be-0b49d9a78e68,Burnham Industrial Heritage Site — Standard Steel,Standard Ave,Burnham,PA,theophany,40.6359,-77.5709
a3005f1b-1510-4567-930f-0c22f125a296,Burnt Cabins Grist Mill,5825 Grist Mill Rd,Burnt Cabins,PA,both,40.0777149,-77.8935851
7d0e8a58-ec1c-46f7-8b9c-518259ab3306,Old Cumberland County Prison,1101 Claremont Rd,Carlisle,PA,theophany,40.2062954,-77.1724907
eb31eb75-16bb-4da3-b1ae-7d31c829fa3b,Centralia Fire Zone,PA-61 (Graffiti Hwy area),Centralia,PA,theophany,40.8037,-76.3421
8025216b-c8c3-4e3b-8a81-79dc4e596c0d,"The DANGEROUS Abandoned Borough of Centralia ",n/a,"Centralia ",PA,sanctuary,40.8043,76.3405
9b2c0d11-3eb9-4a31-aeb5-232383e7afcc,Penn’s Cave,222 Penns Cave Rd,Centre Hall,PA,both,40.8833,-77.6111
baf5af33-faba-40f3-9322-6cc709c3b38c,Brandywine Battlefield,1491 Baltimore Pike,Chadds Ford,PA,both,39.8736075,-75.5768514
a1c23257-6a8e-4a59-93cd-700fa0b3ea06,The Crying Rock,State Rt 322,Clarion,PA,theophany,41.2347322,-79.5305949
4653c544-5077-44bd-abd7-089fa4775245,Clearfield County Courthouse,2nd and Market Sts,Clearfield,PA,theophany,41.0223495,-78.4375607
2ce6b13e-a144-4cbf-b2c7-5c6701b645d8,Chickies Rock Overlook,880 Chickies Hill Rd,Columbia,PA,both,40.0394374,-76.5058621
ff9a173d-9a73-4273-9334-43df4ac2d74c,Seneca Point,113 River Rd,Cooksburg,PA,both,41.3323,-79.2096
7d9fb6f2-34a8-496f-ba87-bfa06df84667,Cornwall Iron Furnace,94 Rexmont Rd,Cornwall,PA,both,40.2709785,-76.4071892
1468fde4-7a94-45e6-80be-dd5adf1c8876,Cherry Springs State Park,4639 Cherry Springs Rd,Coudersport,PA,sanctuary,41.6631,-77.8233
7e0da5c1-808f-4363-a67d-58f79af971cc,Fern Knoll Burial Park,639 Main St,Dallas,PA,both,41.3267563,-75.9433016
31f646a3-fe71-4fa2-b7c1-6ea78658aa29,Bloom Cemetery — Danville,Bloom St,Danville,PA,theophany,40.9641237,-76.6113077
716399a4-2ea1-4848-b531-29d978c36e2b,Geisinger Medical Center — Historic Campus,100 N Academy Ave,Danville,PA,theophany,40.9682437,-76.604154
d03f9836-f608-4d39-817b-68e3a0efb958,Mahoning Presbyterian Church,Church St area,Danville,PA,sanctuary,41.0387,-76.6193
ecf41c2b-4a3e-4e74-8fd2-94864d09f81d,Montour County — Susquehanna River Overlook (Riverside Park),Riverside Dr,Danville,PA,sanctuary,41.0286,-76.619
38a495a2-6efd-45cf-ad92-e38a107fda18,Pine Street Cemetery (Danville),Pine St,Danville,PA,theophany,41.0349,-76.6135
92b06f3a-975a-4e75-91af-d4a0cb6afc2a,St. Anthony’s Wilderness,Stony Creek Rd,Dauphin/Wyoming Border,PA,sanctuary,41.25,-76.5
2c0769d3-4a9f-426c-b477-818de2b02469,Linden Hall Mansion,432 Linden Hall Rd,Dawson,PA,both,40.0685824,-79.6983354
5f4af1b2-e0e1-4de0-9383-2c26d028a4fd,Delaware Water Gap National Recreation Area,River Rd off I-80,Delaware Water Gap,PA,both,40.9709,-75.1357
295775ef-134f-4908-90b1-974ea69d3e83,Pocono Environmental Education Center,538 Emery Rd,Dingmans Ferry,PA,sanctuary,41.1333,-74.9028
80836cf6-5ca1-4fb0-a60e-9f776047584b,St. Severin’s Log Church,Drifting Hwy,Drifting,PA,sanctuary,41.029652,-78.1088107
eab56f8d-1088-47c0-bdcb-cfecc3bc2473,Bucktail Fire Tower,Ridge Rd,Driftwood,PA,sanctuary,41.3852,-78.1321
b87802d3-d681-4a9e-bdda-aa530db0e0cd,Quehanna Wild Area,Quehanna Hwy,Driftwood,PA,theophany,41.2705,-78.2471
5f837178-1f40-4308-a215-272dfbc17b06,Eagles Mere Lake,Eagles Mere Ave & Lake Shore Drive,Eagles Mere,PA,both,41.4073,-76.594
